0.842054,0.000163,0,0.828886,-0.864784,0.000764,0,0.828886,50.401358,49.598642,6.644076,0.9,83.560508,-2.436132
0.823876,0.000594,0,0.464956,-0.616527,0.000935,0,0.464956,78.153763,21.846237,1.15974,0.74,74.593034,-37.953273
0.118949,0.000822,0,0.316679,-0.654431,0.000915,0,0.316679,87.252751,12.747249,1.187506,1,14.487181,-52.984232
0.528971,0.000644,0,0.479839,-0.844955,0.000711,0,0.479839,93.983437,6.016563,1.303599,1,52.661969,-76.457964
0.585722,0.000661,0,0.804107,-0.860746,0.000847,0,0.804107,99.033595,0.966405,1.152428,1,58.848698,-84.381775
0.807772,0.000386,0,0.196176,-0.213505,0.000974,0,0.196176,88.482971,11.517029,1.077761,0.96,73.767535,-16.546041
0.352442,0.000143,0,0.599081,-0.615681,0.000333,0,0.599081,79.795945,20.204055,1.164511,0.84,40.23874,-36.998379
0.040447,0.000644,0,0.156206,-0.456312,0.000862,0,0.156206,35.185563,64.814437,1.409932,0.6,11.570176,-5.900904
0.560826,0.000755,0,0.444766,-0.627261,0.000918,0,0.444766,78.451774,21.548226,1.12971,0.88,53.640908,-39.553744
0.219747,0.000832,0,0.608678,-0.847112,0.000883,0,0.608678,89.292713,10.707287,1.095092,1,26.213419,-69.044727
0.75566,0.000743,0,0.335205,-0.621589,0.000796,0,0.335205,45.048574,54.951426,1.876889,0.48,52.494826,-9.545848
0.497048,0.000351,0,0.675431,-0.898185,0.000654,0,0.675431,85.508132,14.491868,1.407472,0.9,52.319952,-66.957898
0.322291,0.000251,0,0.212405,-0.854084,0.000735,0,0.212405,64.911431,35.088569,1.344974,0.96,28.38963,-47.939067
0.066821,0.000108,0,0.560378,-0.758405,0.00024,0,0.560378,58.603141,41.396859,1.417356,0.46,27.120145,-21.232956
0.350775,0.000518,0,0.313214,-0.5558,0.000763,0,0.313214,50.683944,49.316056,1.413609,0.56,33.251391,-12.685053
0.522615,0.000389,0,0.434819,-0.68499,0.000621,0,0.434819,82.651146,17.348854,1.184974,0.94,50.770445,-49.020235
0.304385,0.000758,0,0.094879,-0.784877,0.000843,0,0.094879,43.077141,56.922859,1.082338,0.98,18.54546,-28.373163
0.358705,0.000259,0,0.726188,-0.874311,0.000389,0,0.726188,75.132031,24.867969,1.391453,0.78,45.028502,-47.600682
0.837449,0.000791,0,0.685014,-0.709162,0.000826,0,0.685014,59.101794,40.898206,2.119454,0.54,77.557315,-13.848106
0.256033,0.000472,0,0.020812,-0.62968,0.00095,0,0.020812,97.788963,2.211037,1.03971,0.6,25.129406,-61.436851
0.87922,0.000585,0,0.6446,-0.691576,0.000656,0,0.6446,61.818544,38.181456,1.547702,0.52,79.000063,-18.099873
0.827905,0.000629,0,0.877037,-0.880431,0.000935,0,0.877037,72.257052,27.742948,1.418681,0.66,84.199048,-39.218208
0.063561,0.000297,0,0.345543,-0.554516,0.000717,0,0.345543,80.642781,19.357219,1.104542,1,11.83842,-37.971109
0.225305,0.000474,0,0.54593,-0.836872,0.000516,0,0.54593,86.023626,13.976374,1.173103,0.98,27.052369,-64.316272
0.543819,0.000332,0,0.797989,-0.808465,0.000853,0,0.797989,93.81024,6.18976,1.275057,0.94,55.986301,-70.822878
0.562507,0.000127,0,0.749714,-0.830605,0.000633,0,0.749714,92.525147,7.474853,1.147752,0.96,57.661753,-71.189239
0.260751,0.000829,0,0.197816,-0.371898,0.000937,0,0.197816,52.011257,47.988743,1.358603,0.72,23.098112,-9.801138
0.343591,0.000935,0,0.740442,-0.811604,0.000944,0,0.740442,67.227792,32.772208,1.455708,0.58,47.427648,-30.232929
0.703745,0.000195,0,0.48244,-0.591229,0.000713,0,0.48244,70.838937,29.161063,1.281849,0.66,63.934762,-27.76308
0.537831,0.0004,0,0.272323,-0.761529,0.000929,0,0.272323,92.381615,7.618385,1.210597,1,51.797354,-68.190853
0.318576,0.000308,0,0.161651,-0.72658,0.000797,0,0.161651,69.412084,30.587916,1.089288,1,27.078976,-45.433589
0.023737,0.000553,0,0.405289,-0.564521,0.000849,0,0.405289,88.76653,11.23347,1.10539,1,6.708928,-45.482434
0.571588,0.000938,0,0.230645,-0.612509,0.000989,0,0.230645,59.634742,40.365258,1.117512,0.86,43.452501,-27.157808
0.829123,0.000801,0,0.167683,-0.247976,0.000964,0,0.167683,59.931728,40.068272,1.394987,0.64,56.457565,-8.085113
0.892923,0.000968,0,0.304542,-0.679288,0.000995,0,0.304542,94.730916,5.269084,1.317313,1,86.283772,-62.650741
0.76695,0.000105,0,0.612021,-0.618609,0.000995,0,0.612021,61.917069,38.082931,1.612726,0.56,70.801334,-14.93329
0.703948,0.000993,0,0.573599,-0.761757,0.000997,0,0.573599,86.496966,13.503034,1.185959,0.86,68.720542,-58.058082
0.652754,0.000825,0,0.321721,-0.507308,0.0009,0,0.321721,81.100838,18.899162,1.092407,0.84,59.086047,-34.989901
0.050061,0.000665,0,0.120822,-0.230259,0.000961,0,0.120822,78.247273,21.752727,1.054986,0.98,6.597332,-15.313709
0.776572,0.000296,0,0.684955,-0.777093,0.000774,0,0.684955,97.023672,2.976328,1.113845,1,77.413221,-73.282661
0.19729,0.000601,0,0.154325,-0.294295,0.000826,0,0.154325,72.437786,27.562214,1.077658,0.96,18.588265,-17.004726
0.875407,0.000881,0,0.354182,-0.564958,0.000909,0,0.354182,46.684279,53.315721,1.945135,0.46,59.792344,-7.448783
0.419105,0.000192,0,0.242591,-0.317888,0.000455,0,0.242591,69.473501,30.526499,1.305369,0.8,36.535471,-14.647744
0.059409,0.000666,0,0.649754,-0.89709,0.000882,0,0.649754,67.361259,32.638741,1.277386,0.82,25.253908,-39.162551
